   3.97396,   7.86000,  11.28000
   3.48162,  15.44000,  14.76000
   3.10346,  22.27000,  20.87000
   2.83784,  27.26000,  26.26000
   2.63800,  31.18000,  25.29000
   2.49871,  34.13000,  24.69000
   2.38471,  36.44000,  33.40000
   2.28632,  38.93000,  36.79000
   2.20304,  40.82000,  31.95000
   2.12820,  42.65000,  36.27000
   2.05549,  44.20000,  39.07000
   2.02658,  44.95000,  39.24000
   1.97788,  45.86000,  38.26000
   1.94327,  46.80000,  43.03000
   1.91252,  47.19000,  41.16000
   1.87531,  48.60000,  41.03000
   1.86199,  48.84000,  43.31000
   1.82877,  49.54000,  37.28000
   1.81782,  49.73000,  45.34000
   1.78407,  50.66000,  44.04000
   1.77795,  50.73000,  41.78000
   1.75751,  51.18000,  40.46000
   1.74023,  51.78000,  38.81000
   1.73548,  51.83000,  38.75000
   1.71982,  52.19000,  43.25000
   1.70570,  52.66000,  44.19000
   1.69169,  52.75000,  42.01000
   1.68105,  53.18000,  39.16000
   1.67074,  53.32000,  40.90000
   1.66721,  53.30000,  47.96000
   1.65843,  53.70000,  31.79000
   1.64816,  53.70000,  46.47000
   1.64394,  53.87000,  45.06000
   1.63181,  54.35000,  37.79000
   1.62169,  54.36000,  41.54000
   1.61932,  54.33000,  39.11000
   1.62427,  54.75000,  39.10000
   1.61123,  54.60000,  42.63000
   1.60425,  54.94000,  47.57000
   1.60263,  55.06000,  37.55000
   1.59482,  55.02000,  44.74000
   1.59288,  55.09000,  46.04000
   1.58693,  55.63000,  47.25000
   1.57951,  55.42000,  48.73000
   1.58273,  55.23000,  46.98000
   1.58408,  55.51000,  46.38000
   1.56905,  55.90000,  46.51000
   1.56694,  55.73000,  48.85000
   1.56125,  56.02000,  48.06000
   1.55657,  56.32000,  46.64000
   1.55966,  56.01000,  42.77000
   1.55791,  56.04000,  44.61000
   1.54400,  56.46000,  49.68000
   1.55558,  56.19000,  45.68000
   1.54273,  56.60000,  44.22000
   1.54550,  56.27000,  45.37000
   1.53266,  56.94000,  43.32000
   1.53556,  56.74000,  38.36000
   1.53992,  56.46000,  39.73000
   1.54038,  56.82000,  44.96000
   1.53033,  56.60000,  42.23000
   1.54279,  56.62000,  47.63000
   1.53434,  56.68000,  49.90000
   1.53210,  56.71000,  50.70000
   1.52682,  57.05000,  49.24000
   1.51976,  57.23000,  46.26000
   1.51507,  57.14000,  44.36000
   1.52009,  57.05000,  41.20000
   1.51252,  57.20000,  48.19000
   1.52144,  56.92000,  43.00000
   1.52269,  56.95000,  44.06000
   1.51085,  57.37000,  49.86000
   1.51918,  57.10000,  39.00000
   1.50586,  57.40000,  46.78000
   1.51223,  57.19000,  40.99000
   1.50326,  57.19000,  48.37000
   1.51276,  57.37000,  44.57000
   1.49798,  57.77000,  42.90000
   1.49712,  57.68000,  42.86000
   1.50424,  57.31000,  50.76000
   1.50148,  57.64000,  46.53000
   1.50475,  57.52000,  48.21000
   1.50235,  57.65000,  43.28000
   1.50102,  57.66000,  37.07000
   1.49430,  57.70000,  48.51000
   1.49330,  57.56000,  44.81000
   1.49311,  57.85000,  47.00000
   1.49120,  57.93000,  39.45000
   1.48995,  57.66000,  40.03000
   1.49106,  57.66000,  45.30000
   1.48455,  57.92000,  45.28000
   1.48867,  57.87000,  40.78000
