   0.05052,  98.43000,  91.56000
   0.04531,  98.63800,  91.46000
   0.04231,  98.75200,  91.79000
   0.03845,  98.87400,  91.80000
   0.03657,  98.92799,  91.77000
   0.03427,  98.99000,  91.82999
   0.03251,  99.05800,  91.86000
   0.03183,  99.04800,  91.98000
   0.03005,  99.07800,  91.60000
   0.02852,  99.19600,  91.73000
   0.02617,  99.24800,  91.97000
   0.02640,  99.22800,  91.93999
   0.02671,  99.25999,  91.89000
   0.02492,  99.28000,  91.92000
   0.02361,  99.33800,  91.78000
   0.02215,  99.39999,  91.89999
   0.02277,  99.35000,  91.82999
   0.02171,  99.36800,  92.04000
   0.02137,  99.38599,  91.79000
   0.02083,  99.41600,  91.96000
   0.01919,  99.51400,  92.22000
   0.01928,  99.46799,  91.93000
   0.01869,  99.52800,  91.99000
   0.01856,  99.46000,  91.87000
   0.01896,  99.46600,  91.97000
   0.01827,  99.53799,  91.79000
   0.01804,  99.49000,  91.89999
   0.01717,  99.54600,  91.92000
   0.01581,  99.58200,  92.02000
   0.01571,  99.60600,  92.17000
   0.01503,  99.61400,  91.79000
   0.01468,  99.63800,  91.98000
   0.01598,  99.56800,  91.89000
   0.01553,  99.58400,  91.89000
   0.01493,  99.60200,  91.80000
   0.01511,  99.58600,  91.85000
   0.01486,  99.61200,  91.93999
   0.01444,  99.64400,  91.87000
   0.01233,  99.71200,  91.93000
   0.01317,  99.66000,  91.87000
   0.01252,  99.70000,  91.95000
   0.01214,  99.70600,  92.00999
   0.01358,  99.64600,  91.93000
   0.01262,  99.66800,  91.88000
   0.01349,  99.66199,  91.85000
   0.01328,  99.64600,  91.93000
   0.01304,  99.68200,  91.85000
   0.01344,  99.63800,  91.95000
   0.01265,  99.71200,  91.82999
   0.01192,  99.70600,  91.85000
   0.01323,  99.66800,  91.93000
   0.01258,  99.69199,  91.89000
   0.01205,  99.72600,  91.95000
   0.01259,  99.68200,  91.89000
   0.01221,  99.68999,  91.91000
   0.01261,  99.69600,  91.95000
   0.01298,  99.66600,  91.87000
   0.01291,  99.68200,  91.97000
   0.01235,  99.68200,  91.88000
   0.01357,  99.68600,  91.87000
   0.01238,  99.71200,  91.88000
   0.01267,  99.67000,  91.95000
   0.01334,  99.67200,  91.93000
   0.01321,  99.65200,  92.04000
   0.01276,  99.70200,  91.87000
   0.01302,  99.65600,  91.95000
   0.01213,  99.71400,  92.09000
   0.01264,  99.70399,  91.87000
   0.01233,  99.73199,  91.99000
   0.01273,  99.71000,  91.89000
   0.01152,  99.74200,  91.91000
   0.01255,  99.68000,  91.91000
   0.01231,  99.68600,  91.96000
   0.01252,  99.68200,  91.98000
   0.01308,  99.69800,  92.03000
   0.01265,  99.68999,  91.92000
   0.01154,  99.74000,  91.97000
  92.22000,  99.72800,  91.97000
